,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
17,18,0.6498813999996855,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.5658128976938315,-51.71380173875252,-1.6099161222751732,119.17048199302783,-51.71380173875252,-1.6099161222751732,119.17048199302783,67.43248171109356,-3.362439653439367,baseline,2.165,2.309689989515604,122.5329216464672,74.19197096243232,0.6286215000000084,0,1,0,0,0,0,0,0,0,0,0,1
18,19,0.5420963000005941,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.584179859230062,-98.86130400290898,-3.077677560575914,117.9113607647275,-98.86130400290898,-3.077677560575914,117.9113607647275,78.18916171932717,-3.649567794949718,baseline,2.11,1.1766346974441726,121.56092855967722,37.79591534034254,0.5997662999998283,0,1,0,0,0,0,0,0,0,0,0,1
19,20,0.5818797000001723,4.199956411786843,-1691.8273375454537,-52.66872701759348,75.36960876358955,3.643791927373968,-252.3599739352601,-7.856285498168409,113.81202517861678,-252.3599739352601,-7.856285498168409,113.81202517861678,66.06591777478376,-7.507943701184217,baseline,1.88,0.8957472671011382,121.319968879801,28.773236032591285,0.6781982000002245,0,1,0,0,0,0,0,0,0,0,0,1
20,21,0.5889548000004652,4.198989729600726,-1689.328754098995,-52.590942951482376,75.43633593485066,3.607702459092252,-159.65594538571926,-4.970291718099362,116.28777902962042,-159.65594538571926,-4.970291718099362,116.28777902962042,69.3626116889403,-3.641512547035603,baseline,2.245,-0.7253694870270526,119.92929157665604,-23.30035293170757,0.647949599999265,0,1,0,0,0,0,0,0,0,0,0,1
21,22,0.7080457000001843,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.51328983224812,84.40903974584802,2.627760276436499,122.80577869251232,84.40903974584802,2.627760276436499,122.80577869251232,66.7760191128452,0.6991265200186945,baseline,1.715,1.812786369625348,122.10665217249364,58.23040940855597,0.674929499999962,0,1,0,0,0,0,0,0,0,0,0,1
22,23,0.5980011999999988,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.486222731036833,155.88871484757792,4.8530130618071805,124.71471494555796,155.88871484757792,4.8530130618071805,124.71471494555796,82.55392894259896,3.896050172844412,baseline,2.228,0.3113755475980779,120.81866477271356,10.002020050601253,0.625905199999579,0,1,0,0,0,0,0,0,0,0,0,1
23,24,0.6859470999997939,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.6254249658377375,-205.4642303172506,-6.3963616252704565,115.06442294033778,-205.4642303172506,-6.3963616252704565,115.06442294033778,57.83619726118786,-7.667594323148251,baseline,2.039,2.5417763546937997,122.73201726348604,81.64706014939648,0.7089890000006562,0,1,0,0,0,0,0,0,0,0,0,1
24,25,0.6521693000004234,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.549701527925208,-8.825315714024722,-0.2747432517909399,120.31586193067204,-8.825315714024722,-0.2747432517909399,120.31586193067204,68.88397043012134,-2.929120588005304,baseline,2.08,3.1397415099427928,123.24498251867736,100.85492511662696,0.7472658999995474,0,1,0,0,0,0,0,0,0,0,0,1
25,26,0.6658738000005542,4.200600866577588,-1693.493059843091,-52.7205830616675,75.32512398274878,3.666670072445413,-311.9105635542438,-9.710170749206757,112.2216670907808,-311.9105635542438,-9.710170749206757,112.2216670907808,55.41071462490539,-9.980714402102706,baseline,2.209,1.9243783290212364,122.20238149288352,61.814971600331766,0.6528017000000546,0,1,0,0,0,0,0,0,0,0,0,1
26,27,0.5781465999998545,4.198345274809981,-1687.6630318013576,-52.53908690740836,75.48082071569144,3.5851465414161794,-100.5241402107444,-3.129443757020355,117.86695305980304,-100.5241402107444,-3.129443757020355,117.86695305980304,73.31381408127676,-5.52798605023159,baseline,2.366,3.314546363729879,123.39493911003464,106.47001488847276,0.6597713000001022,0,1,0,0,0,0,0,0,0,0,0,1
27,28,0.7440298999999868,4.199311956996098,-1690.1616152478146,-52.61687097351942,75.41409354443027,3.733048915892141,-483.5147871935784,-15.05242749689532,107.63880457476256,-483.5147871935784,-15.05242749689532,107.63880457476256,43.311043051271,-11.97561680240372,baseline,2.464,-1.0924146344629406,119.61442137716628,-35.09059449835879,0.675656400000662,0,1,0,0,0,0,0,0,0,0,0,1
28,29,0.4651585000001432,4.2009230939729605,-1694.3259209919106,-52.74651108370453,75.30288159232845,3.7585048801265657,-549.1533906719917,-17.095840327330052,105.88585998455692,-549.1533906719917,-17.095840327330052,105.88585998455692,65.74743531982983,-16.77958804907547,baseline,2.457,2.464176401360988,122.6654480336324,79.15439078230038,0.6397338999995554,0,1,0,0,0,0,0,0,0,0,0,1
29,30,0.5360968999993929,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.7694606115692295,-576.9423345975997,-17.960945334941822,105.14372842872729,-576.9423345975997,-17.960945334941822,105.14372842872729,55.497200738804935,-14.271011504410552,baseline,1.749,-1.3251838999647187,119.41473993313784,-42.56761984178008,0.7969456999999238,0,1,0,0,0,0,0,0,0,0,0,1
30,1,0.9219047999995382,4.178367176296888,-1688.1666185964968,-52.55476420192551,74.42338244899008,3.608024686487624,-207.16898049201487,-6.449432656572104,114.0281791507733,-207.16898049201487,-6.449432656572104,114.0281791507733,42.95974671332989,-4.298035545132393,baseline,2.15,-1.4459388804477618,118.32621469590568,-46.4465170298161,0.5430683000004137,0,1,0,0,0,0,0,0,0,0,0,2
31,2,0.7840462000003754,4.179333858483005,-1690.6740955190671,-52.632825133207874,74.35632757246782,3.4627001311746426,168.6623495198462,5.2506724816816925,124.0786498850355,168.6623495198462,5.2506724816816925,124.0786498850355,63.417592372163625,3.0405559913107254,baseline,1.911,1.7110547147438735,121.03809389372478,54.96258038423333,0.8863358999997217,0,1,0,0,0,0,0,0,0,0,0,2
32,3,0.6780650000000605,4.176756039320026,-1683.9874903922137,-52.42466264978824,74.53514057652711,3.5332679307612125,-13.709125404318666,-0.4267824307754554,119.2016770913312,-13.709125404318666,-0.4267824307754554,119.2016770913312,65.8735320578412,-1.9511959019321807,baseline,1.814,1.844673086239408,121.15287299326336,59.25467602609184,0.7894267000001491,0,1,0,0,0,0,0,0,0,0,0,2
33,4,0.8898508000002039,4.179011631087633,-1689.8382698782116,-52.60680482278045,74.37867919797526,3.5941689084866084,-171.24066612138182,-5.330938741859416,114.98897311146312,-171.24066612138182,-5.330938741859416,114.98897311146312,45.63719436278368,-5.364697908226674,baseline,1.755,0.9142940657191012,120.35367101968978,29.3689971740242,1.1125446999994892,0,1,0,0,0,0,0,0,0,0,0,2
34,5,0.6081286999997246,4.179011631087633,-1689.8382698782116,-52.60680482278045,74.37867919797526,3.6260694206284825,-253.03676832282565,-7.877354964333584,112.80158407360304,-253.03676832282565,-7.877354964333584,112.80158407360304,63.18219297271314,-6.678276170483031,baseline,2.225,-0.1029396754478693,119.47986024408608,-3.306633118028212,0.5963157000005594,0,1,0,0,0,0,0,0,0,0,0,2
35,6,0.7205600999996022,4.180622768064495,-1694.0173980824948,-52.73690637491772,74.26692107043823,3.6309028315590695,-266.94764657674887,-8.310418216753796,112.42957976312007,-266.94764657674887,-8.310418216753796,112.42957976312007,52.9624922233453,-7.298843203543072,baseline,2.394,0.1864208992452285,119.72842296666316,5.988220932841809,0.451316399999996,0,1,0,0,0,0,0,0,0,0,0,2
36,7,0.7899747000001298,4.180944995459868,-1694.8532237233503,-52.76292668534513,74.24456944493079,3.607058004301507,-204.32936732413944,-6.361031903460157,114.1041160053178,-204.32936732413944,-6.361031903460157,114.1041160053178,50.45673812133534,-7.531823540326087,baseline,2.454,2.4070277859409823,121.63593954564388,77.31866025784439,0.4832693999996991,0,1,0,0,0,0,0,0,0,0,0,2
37,8,0.6240147999997134,4.178367176296888,-1688.1666185964968,-52.55476420192551,74.42338244899008,3.676981349097332,-386.0266867805736,-12.017499502667691,109.24517145795085,-386.0266867805736,-12.017499502667691,109.24517145795085,55.80282552429326,-11.357389850763298,baseline,2.206,1.2040359719910263,120.60256130871414,38.676100375884985,0.6015038000005006,0,1,0,0,0,0,0,0,0,0,0,2
38,9,0.7532608000001346,4.180300540669123,-1693.1815724416374,-52.710886064490246,74.28927269594561,3.596746727649588,-177.6366144270691,-5.53005271043946,114.81793284384592,-177.6366144270691,-5.53005271043946,114.81793284384592,53.80428683915724,-5.432743277808186,baseline,1.961,0.7943940960974545,120.2506761216541,25.51756468527217,0.6052192999995896,0,1,0,0,0,0,0,0,0,0,0,2
39,10,0.7978726999999708,4.180622768064495,-1694.0173980824948,-52.73690637491772,74.26692107043823,3.5809575852763373,-138.03936408993184,-4.297340173899091,115.87684138576574,-138.03936408993184,-4.297340173899091,115.87684138576574,52.15107662579386,-4.926269404974846,baseline,1.886,1.4375026510325577,120.8031107907406,46.17552806997889,0.7254792999992787,0,1,0,0,0,0,0,0,0,0,0,2
40,11,0.8559341000000131,4.180300540669123,-1693.1815724416374,-52.710886064490246,74.28927269594561,3.532301248575095,-11.2035263457976,-0.3487799597784766,119.26868175006643,-11.2035263457976,-0.3487799597784766,119.26868175006643,52.55008423442895,-3.143285439942076,baseline,2.329,3.3104287578283342,122.41196719000853,106.3377489571708,0.6964832000003298,0,1,0,0,0,0,0,0,0,0,0,2
41,12,0.7761686000003465,4.177722721506143,-1686.494967314784,-52.502723581070605,74.4680857000049,3.606735776906135,-204.99325182166103,-6.381699468403223,114.08636242497346,-204.99325182166103,-6.381699468403223,114.08636242497346,51.04339021824752,-7.192806978457526,baseline,2.465,1.99169916259102,121.27916940343098,63.97745459677217,0.5923789999997098,0,1,0,0,0,0,0,0,0,0,0,2
42,13,0.6259767000001375,4.178044948901516,-1687.3307929556413,-52.52874389149809,74.44573407449747,3.5580794402048923,-76.76423799424336,-2.389767918928522,117.5154590644556,-76.76423799424336,-2.389767918928522,117.5154590644556,68.80403853681563,-4.431204491588858,baseline,1.502,2.768752493846794,121.94666355604446,88.93799841455115,0.7673020000001998,0,1,0,0,0,0,0,0,0,0,0,2
43,14,0.6720034999998461,4.179333858483005,-1690.6740955190671,-52.632825133207874,74.35632757246782,3.6038357303477824,-196.6541561355364,-6.12209286167744,114.30936628455312,-196.6541561355364,-6.12209286167744,114.30936628455312,59.45361700064723,-4.873646619815474,baseline,1.818,-0.44851006478946,119.18301290436858,-14.407061490618911,0.5954968000005465,0,1,0,0,0,0,0,0,0,0,0,2
44,15,0.6422209000002113,4.1774004941107705,-1685.6591416739284,-52.47670327064319,74.49043732551229,3.627358330209972,-258.24875672614644,-8.039610762157274,112.6622052280096,-258.24875672614644,-8.039610762157274,112.6622052280096,59.437131215263726,-6.741824366391512,baseline,2.047,-0.1912167917615419,119.40402959440112,-6.142274818828428,0.6943178000001353,0,1,0,0,0,0,0,0,0,0,0,2
45,16,0.7258424000001469,4.176433811924653,-1683.151664751358,-52.39864233936082,74.5574922020345,3.5477681635529734,-51.08117162817927,-1.5902215459685665,118.20227489449852,-51.08117162817927,-1.5902215459685665,118.20227489449852,60.12983354576033,-4.3276783571513135,baseline,1.924,3.447780466275729,122.52995325164984,110.74976702497509,0.6455800999992789,0,1,0,0,0,0,0,0,0,0,0,2
46,17,0.8181320999992749,4.180944995459868,-1694.8532237233503,-52.76292668534513,74.24456944493079,3.5954578180680983,-175.0452491047087,-5.449380227061651,114.88723106156856,-175.0452491047087,-5.449380227061651,114.88723106156856,49.67738292712608,-4.984160004764334,baseline,2.468,0.3528550735023792,119.8713910663329,11.33442734136186,0.4731854000001476,0,1,0,0,0,0,0,0,0,0,0,2
47,18,0.7040384000001723,4.178044948901516,-1687.3307929556413,-52.52874389149809,74.44573407449747,3.550990437506698,-58.90689404502135,-1.8338461928466012,117.9929996482798,-58.90689404502135,-1.8338461928466012,117.9929996482798,61.85353749706221,-3.793329885430893,baseline,2.406,2.5821020405352684,121.7863295337107,82.94240373514668,0.5533527999996295,0,1,0,0,0,0,0,0,0,0,0,2
